mesa,circuito,municipio,municipio_nombre,femenina,electronica,cargada,G33,G41,G60,G71,G179,G180,G191,G652,G653,G654,blanco,nulos,recur,impug,validos,totales
29,86,41,LA TIGRA,0,0,1,1,24,4,2,1,3,26,97,34,6,5,3,0,0,198,206
1023,86,41,LA TIGRA,1,0,1,0,25,4,0,4,1,24,99,33,3,0,3,0,0,193,196
1024,86,41,LA TIGRA,1,0,1,1,20,5,1,1,0,22,123,22,2,1,2,0,0,197,200
1025,86,41,LA TIGRA,1,0,1,1,34,3,2,1,2,19,101,32,0,2,4,0,0,195,201
1026,86,41,LA TIGRA,1,0,1,1,28,2,3,3,0,19,92,41,3,5,4,0,0,192,201
1027,86,41,LA TIGRA,1,0,1,2,32,2,2,2,2,18,94,34,1,4,2,0,0,189,195
1028,86,41,LA TIGRA,1,0,1,1,14,3,0,1,2,30,111,27,2,0,0,0,0,191,191
1029,86,41,LA TIGRA,1,0,1,0,14,1,5,1,3,9,58,26,1,4,1,0,0,118,123
1,87,42,PCIA. ROQUE S.PEÑA,0,0,1,1,1,2,4,2,1,7,56,55,3,6,0,0,0,132,138
2,87,42,PCIA. ROQUE S.PEÑA,0,0,1,0,2,2,4,1,2,3,57,74,4,6,0,0,0,149,155
3,87,42,PCIA. ROQUE S.PEÑA,0,0,1,0,3,3,1,0,0,4,46,72,3,3,0,0,0,132,135
1001,87,42,PCIA. ROQUE S.PEÑA,1,0,1,1,3,2,2,0,0,2,65,75,5,2,1,0,0,155,158
1002,87,42,PCIA. ROQUE S.PEÑA,1,0,1,1,3,0,4,2,0,0,41,54,1,1,2,0,0,106,109
1003,87,42,PCIA. ROQUE S.PEÑA,1,0,1,0,2,1,1,0,0,2,43,62,2,1,0,0,0,113,114
4,88,42,PCIA. ROQUE S.PEÑA,0,0,1,0,1,0,0,5,0,0,69,66,0,1,4,0,0,141,146
5,88,42,PCIA. ROQUE S.PEÑA,0,0,1,0,3,1,5,2,1,8,56,64,7,10,0,0,0,147,157
6,88,42,PCIA. ROQUE S.PEÑA,0,0,1,2,6,5,3,1,0,3,51,79,4,10,0,0,0,154,164
7,88,42,PCIA. ROQUE S.PEÑA,0,0,1,2,3,2,6,2,2,4,63,85,4,2,4,0,0,173,179
8,88,42,PCIA. ROQUE S.PEÑA,0,0,1,0,1,2,4,1,2,2,61,55,2,3,3,0,0,130,136
9,88,42,PCIA. ROQUE S.PEÑA,0,0,1,1,3,2,6,0,1,3,65,87,4,0,1,0,0,172,173
10,88,42,PCIA. ROQUE S.PEÑA,0,0,1,0,2,1,6,3,0,3,59,72,7,8,2,0,0,153,163
11,88,42,PCIA. ROQUE S.PEÑA,0,0,1,1,2,1,4,1,0,2,56,83,4,4,6,0,0,154,164
12,88,42,PCIA. ROQUE S.PEÑA,0,0,1,0,3,4,7,2,0,6,68,74,3,5,5,0,0,167,177
13,88,42,PCIA. ROQUE S.PEÑA,0,0,1,1,1,3,6,0,1,2,54,79,4,3,5,0,0,151,159
14,88,42,PCIA. ROQUE S.PEÑA,0,0,1,0,2,2,2,1,1,6,59,91,3,5,3,0,0,167,175
15,88,42,PCIA. ROQUE S.PEÑA,0,0,1,2,2,5,5,0,2,3,55,68,2,6,0,0,0,144,150
16,88,42,PCIA. ROQUE S.PEÑA,0,0,1,0,5,3,6,3,1,4,51,79,2,9,0,0,0,154,163
17,88,42,PCIA. ROQUE S.PEÑA,0,0,1,2,7,3,9,2,1,2,76,72,1,2,3,0,0,175,180
18,88,42,PCIA. ROQUE S.PEÑA,0,0,1,2,1,0,1,0,1,6,61,73,2,5,2,1,0,147,155
19,88,42,PCIA. ROQUE S.PEÑA,0,0,1,0,1,1,3,1,0,7,75,70,3,3,2,0,0,161,166
20,88,42,PCIA. ROQUE S.PEÑA,0,0,1,0,1,7,4,1,0,5,52,65,0,3,1,0,0,135,139
21,88,42,PCIA. ROQUE S.PEÑA,0,0,1,1,7,3,7,1,0,0,47,80,2,2,7,0,0,148,157
22,88,42,PCIA. ROQUE S.PEÑA,0,0,1,2,5,3,7,1,1,1,34,116,2,1,1,0,0,172,174
23,88,42,PCIA. ROQUE S.PEÑA,0,0,1,0,3,5,9,0,4,63,76,1,5,3,0,0,0,166,169
24,88,42,PCIA. ROQUE S.PEÑA,0,0,1,2,3,1,7,0,1,10,43,75,3,0,4,0,0,145,149
25,88,42,PCIA. ROQUE S.PEÑA,0,0,1,2,4,3,6,1,1,7,54,95,1,1,0,0,0,174,175
26,88,42,PCIA. ROQUE S.PEÑA,0,0,1,0,2,3,9,2,1,6,56,79,4,3,2,0,0,162,167
27,88,42,PCIA. ROQUE S.PEÑA,0,1,1,2,5,3,6,4,1,4,77,58,2,8,0,0,0,162,170
28,88,42,PCIA. ROQUE S.PEÑA,0,1,1,2,1,5,3,3,2,5,67,65,1,7,0,0,0,154,161
29,88,42,PCIA. ROQUE S.PEÑA,0,1,1,1,3,2,2,2,0,1,79,43,1,10,0,0,0,134,144
30,88,42,PCIA. ROQUE S.PEÑA,0,1,1,2,4,4,6,4,7,1,81,51,1,8,0,0,0,161,169
31,88,42,PCIA. ROQUE S.PEÑA,0,1,1,2,3,4,13,2,0,2,70,62,1,4,0,0,0,159,163
32,88,42,PCIA. ROQUE S.PEÑA,0,1,1,1,0,4,0,5,0,4,66,51,2,4,1,0,0,133,138
33,88,42,PCIA. ROQUE S.PEÑA,0,1,1,1,4,2,9,3,0,5,82,54,2,6,0,0,0,162,168
34,88,42,PCIA. ROQUE S.PEÑA,0,1,1,3,2,5,6,2,4,4,81,38,2,4,2,0,0,147,153
35,88,42,PCIA. ROQUE S.PEÑA,0,1,1,1,0,6,9,2,0,0,65,68,1,8,0,0,0,152,160
36,88,42,PCIA. ROQUE S.PEÑA,0,1,1,1,3,3,4,2,1,5,85,65,2,12,0,0,0,171,183
37,88,42,PCIA. ROQUE S.PEÑA,0,1,1,3,3,6,5,2,0,0,84,61,1,3,0,0,0,165,168
38,88,42,PCIA. ROQUE S.PEÑA,0,1,1,0,0,2,9,0,1,7,70,68,3,1,0,0,0,160,161
39,88,42,PCIA. ROQUE S.PEÑA,0,1,1,0,6,4,5,3,1,5,70,49,2,2,0,0,0,145,147
40,88,42,PCIA. ROQUE S.PEÑA,0,1,1,3,3,5,5,1,1,9,77,49,3,2,0,0,0,156,158
41,88,42,PCIA. ROQUE S.PEÑA,0,1,1,0,4,1,6,1,1,3,45,45,2,3,0,0,0,108,111
1004,88,42,PCIA. ROQUE S.PEÑA,1,1,1,1,3,2,3,0,1,2,100,61,1,5,0,0,0,174,179
1005,88,42,PCIA. ROQUE S.PEÑA,1,1,1,1,3,6,8,1,0,1,92,62,1,6,0,0,0,175,181
1006,88,42,PCIA. ROQUE S.PEÑA,1,1,1,2,4,3,7,0,4,12,89,63,2,8,0,0,0,186,194
1007,88,42,PCIA. ROQUE S.PEÑA,1,1,1,2,7,1,7,1,4,3,99,56,1,4,0,0,0,181,185
1008,88,42,PCIA. ROQUE S.PEÑA,1,1,1,1,5,2,8,3,2,1,85,77,6,5,0,0,0,190,195
1009,88,42,PCIA. ROQUE S.PEÑA,1,1,1,1,4,5,5,4,7,8,81,76,2,5,1,0,0,193,199
1010,88,42,PCIA. ROQUE S.PEÑA,1,1,1,0,1,2,3,1,2,1,87,59,1,10,0,0,0,157,167
1011,88,42,PCIA. ROQUE S.PEÑA,1,1,1,1,4,3,2,0,0,3,97,60,0,2,0,0,0,170,172
1012,88,42,PCIA. ROQUE S.PEÑA,1,1,1,1,4,2,3,1,1,8,81,71,0,5,0,0,0,172,177
1013,88,42,PCIA. ROQUE S.PEÑA,1,1,1,1,1,2,6,1,1,2,86,77,4,2,2,0,0,181,185
1014,88,42,PCIA. ROQUE S.PEÑA,1,1,1,1,6,4,3,1,0,2,84,69,2,2,0,0,0,172,174
1015,88,42,PCIA. ROQUE S.PEÑA,1,1,1,0,2,1,2,0,1,4,91,79,0,5,0,0,0,180,185
1016,88,42,PCIA. ROQUE S.PEÑA,1,1,1,0,6,2,5,0,3,0,89,57,3,4,1,0,0,165,170
1017,88,42,PCIA. ROQUE S.PEÑA,1,1,1,0,3,5,5,0,1,6,100,64,2,1,0,0,0,186,187
1018,88,42,PCIA. ROQUE S.PEÑA,1,1,1,3,3,3,2,1,1,3,92,74,1,7,0,0,0,183,190
1019,88,42,PCIA. ROQUE S.PEÑA,1,0,1,1,5,2,3,1,11,3,66,92,2,4,3,0,0,186,193
1020,88,42,PCIA. ROQUE S.PEÑA,1,0,1,0,7,1,4,1,0,6,73,79,2,4,2,0,0,173,179
1021,88,42,PCIA. ROQUE S.PEÑA,1,0,1,3,1,3,3,1,1,3,77,72,2,2,2,0,0,166,170
1022,88,42,PCIA. ROQUE S.PEÑA,1,0,1,0,4,3,0,0,2,3,72,92,2,0,0,0,0,178,178
1023,88,42,PCIA. ROQUE S.PEÑA,1,0,1,1,4,2,7,0,0,1,45,122,3,7,0,0,0,185,192
1024,88,42,PCIA. ROQUE S.PEÑA,1,0,1,1,1,0,4,0,1,9,59,98,2,1,3,0,0,175,179
1025,88,42,PCIA. ROQUE S.PEÑA,1,0,1,0,4,4,5,0,0,2,59,103,1,2,0,0,0,178,180
1026,88,42,PCIA. ROQUE S.PEÑA,1,0,1,1,0,2,3,2,0,1,74,97,9,0,1,0,0,189,190
1027,88,42,PCIA. ROQUE S.PEÑA,1,0,1,0,1,7,3,3,2,1,70,75,3,13,4,0,0,165,182
1028,88,42,PCIA. ROQUE S.PEÑA,1,0,1,3,2,2,4,0,1,3,77,84,2,0,7,0,0,178,185
1029,88,42,PCIA. ROQUE S.PEÑA,1,0,1,1,3,6,4,1,1,3,55,115,3,2,2,0,0,192,196
1030,88,42,PCIA. ROQUE S.PEÑA,1,0,1,1,5,1,0,1,1,2,68,98,0,0,3,0,0,177,180
1031,88,42,PCIA. ROQUE S.PEÑA,1,0,1,0,0,1,6,2,1,2,64,92,1,2,3,0,0,169,174
1032,88,42,PCIA. ROQUE S.PEÑA,1,0,1,0,2,3,2,0,0,5,82,84,1,1,3,0,0,179,183
1033,88,42,PCIA. ROQUE S.PEÑA,1,0,1,2,4,2,8,0,0,3,63,90,0,4,5,0,0,172,181
1034,88,42,PCIA. ROQUE S.PEÑA,1,0,1,0,1,4,4,0,0,6,64,110,2,2,4,0,0,191,197
1035,88,42,PCIA. ROQUE S.PEÑA,1,0,1,5,2,5,5,0,0,3,63,92,4,0,0,0,0,179,179
1036,88,42,PCIA. ROQUE S.PEÑA,1,0,1,0,2,3,3,0,0,7,72,87,4,1,3,0,0,178,182
1037,88,42,PCIA. ROQUE S.PEÑA,1,0,1,1,5,1,2,0,2,2,64,92,5,1,6,0,0,174,181
1038,88,42,PCIA. ROQUE S.PEÑA,1,0,1,2,2,3,6,1,0,2,74,96,2,1,2,3,0,188,194
1039,88,42,PCIA. ROQUE S.PEÑA,1,0,1,1,3,3,3,3,0,7,59,102,2,7,0,0,0,183,190
1040,88,42,PCIA. ROQUE S.PEÑA,1,0,1,1,2,6,8,1,1,4,71,85,3,2,4,0,0,182,188
1041,88,42,PCIA. ROQUE S.PEÑA,1,0,1,1,0,1,5,0,0,2,63,107,2,1,4,0,0,181,186
1042,88,42,PCIA. ROQUE S.PEÑA,1,0,1,0,1,2,5,2,2,3,63,101,1,1,4,0,0,180,185
1043,88,42,PCIA. ROQUE S.PEÑA,1,0,1,1,3,2,3,0,1,1,44,84,7,2,0,0,0,146,148
1044,88,42,PCIA. ROQUE S.PEÑA,1,0,1,3,0,1,4,0,0,3,56,86,1,0,3,0,0,154,157
42,89,42,PCIA. ROQUE S.PEÑA,0,0,1,3,6,2,3,0,2,3,58,88,1,6,0,0,0,166,172
43,89,42,PCIA. ROQUE S.PEÑA,0,0,1,1,5,5,8,0,2,5,56,93,3,4,0,0,2,178,184
44,89,42,PCIA. ROQUE S.PEÑA,0,0,1,2,5,2,4,1,1,2,66,78,4,4,0,0,0,165,169
45,89,42,PCIA. ROQUE S.PEÑA,0,0,1,2,5,3,7,0,1,2,53,84,3,4,11,0,0,160,175
46,89,42,PCIA. ROQUE S.PEÑA,0,0,1,1,1,3,8,2,1,4,66,89,1,11,0,0,0,176,187
47,89,42,PCIA. ROQUE S.PEÑA,0,0,1,0,5,7,10,1,2,5,40,93,2,3,5,0,0,165,173
48,89,42,PCIA. ROQUE S.PEÑA,0,0,1,3,2,3,5,0,1,4,77,65,1,4,1,0,0,161,166
49,89,42,PCIA. ROQUE S.PEÑA,0,0,1,3,2,1,4,0,5,5,53,90,7,6,0,0,0,170,176
50,89,42,PCIA. ROQUE S.PEÑA,0,0,1,2,6,3,5,1,0,0,58,73,3,1,9,0,0,151,161
51,89,42,PCIA. ROQUE S.PEÑA,0,0,1,2,2,2,5,0,1,3,59,80,3,0,0,0,0,157,157
52,89,42,PCIA. ROQUE S.PEÑA,0,0,1,3,1,5,8,0,2,8,64,72,1,6,4,0,0,164,174
53,89,42,PCIA. ROQUE S.PEÑA,0,0,1,1,2,3,7,2,1,2,45,93,2,2,3,0,0,158,163
54,89,42,PCIA. ROQUE S.PEÑA,0,0,1,0,3,5,7,1,1,5,58,82,1,0,0,0,0,163,163
55,89,42,PCIA. ROQUE S.PEÑA,0,0,1,1,3,4,8,1,0,7,45,87,5,4,3,0,0,161,168
56,89,42,PCIA. ROQUE S.PEÑA,0,0,1,1,4,2,8,0,1,1,67,83,6,1,1,0,0,173,175
57,89,42,PCIA. ROQUE S.PEÑA,0,0,1,1,3,5,4,1,1,1,73,60,2,3,2,0,0,151,156
58,89,42,PCIA. ROQUE S.PEÑA,0,0,1,0,2,4,1,0,0,4,50,86,4,4,5,0,0,151,160
59,89,42,PCIA. ROQUE S.PEÑA,0,0,1,2,0,2,2,0,2,0,59,81,0,2,0,0,0,148,150
60,89,42,PCIA. ROQUE S.PEÑA,0,0,1,0,5,2,3,0,0,5,61,85,5,6,4,0,0,166,176
61,89,42,PCIA. ROQUE S.PEÑA,0,0,1,0,2,4,5,1,4,5,82,67,2,10,0,0,0,172,182
62,89,42,PCIA. ROQUE S.PEÑA,0,0,1,0,3,3,10,1,0,5,60,80,4,3,4,0,0,166,173
63,89,42,PCIA. ROQUE S.PEÑA,0,0,1,2,2,2,2,3,1,5,56,71,2,0,0,0,0,146,146
64,89,42,PCIA. ROQUE S.PEÑA,0,0,1,0,2,7,7,1,3,6,68,56,3,3,6,0,0,153,162
65,89,42,PCIA. ROQUE S.PEÑA,0,0,1,4,2,4,4,3,1,2,58,63,4,11,13,0,0,145,169
66,89,42,PCIA. ROQUE S.PEÑA,0,0,1,0,3,3,8,2,0,6,69,81,4,6,2,0,0,176,184
67,89,42,PCIA. ROQUE S.PEÑA,0,0,1,2,5,2,8,0,2,6,64,84,2,5,0,0,0,175,180
68,89,42,PCIA. ROQUE S.PEÑA,0,0,1,2,0,1,7,1,1,3,57,78,5,6,4,0,0,155,165
69,89,42,PCIA. ROQUE S.PEÑA,0,0,1,0,1,7,5,0,1,3,50,78,3,3,4,0,0,148,155
70,89,42,PCIA. ROQUE S.PEÑA,0,0,1,0,2,2,7,2,0,9,71,68,3,1,4,0,0,164,169
71,89,42,PCIA. ROQUE S.PEÑA,0,0,1,0,3,1,6,0,1,4,63,65,1,2,3,0,0,144,149
72,89,42,PCIA. ROQUE S.PEÑA,0,0,1,5,10,1,1,1,2,3,68,74,2,7,0,0,0,167,174
73,89,42,PCIA. ROQUE S.PEÑA,0,0,1,1,1,2,12,2,3,4,17,70,3,4,5,33,0,115,157
74,89,42,PCIA. ROQUE S.PEÑA,0,0,1,2,1,1,8,0,1,6,88,53,1,5,4,0,0,161,170
75,89,42,PCIA. ROQUE S.PEÑA,0,0,1,2,4,5,9,2,1,2,54,98,2,9,0,0,0,179,188
76,89,42,PCIA. ROQUE S.PEÑA,0,0,1,1,6,2,4,1,0,4,59,110,4,1,4,0,0,191,196
77,89,42,PCIA. ROQUE S.PEÑA,0,0,1,0,5,1,8,0,2,8,79,87,5,12,0,0,0,195,207
1045,89,42,PCIA. ROQUE S.PEÑA,1,0,1,1,1,1,8,0,1,5,54,110,2,5,0,0,0,183,188
1046,89,42,PCIA. ROQUE S.PEÑA,1,0,1,1,0,2,4,1,1,3,72,85,3,1,0,0,0,172,173
1047,89,42,PCIA. ROQUE S.PEÑA,1,0,1,3,2,3,6,1,4,3,80,93,4,1,1,0,0,199,201
1048,89,42,PCIA. ROQUE S.PEÑA,1,0,1,5,1,3,5,1,1,4,82,96,0,1,2,0,0,198,201
1049,89,42,PCIA. ROQUE S.PEÑA,1,0,1,1,1,5,5,0,0,4,82,86,5,7,0,0,0,189,196
1050,89,42,PCIA. ROQUE S.PEÑA,1,0,1,0,3,1,5,1,0,3,60,104,1,5,3,0,0,178,186
1051,89,42,PCIA. ROQUE S.PEÑA,1,0,1,1,2,2,5,0,1,3,69,99,2,2,0,0,0,184,186
1052,89,42,PCIA. ROQUE S.PEÑA,1,0,1,1,3,2,3,2,1,1,68,98,0,2,3,0,0,179,184
1053,89,42,PCIA. ROQUE S.PEÑA,1,0,1,3,2,0,5,0,1,3,66,79,2,11,0,0,0,161,172
1054,89,42,PCIA. ROQUE S.PEÑA,1,0,1,1,4,1,4,0,0,4,79,87,0,2,8,0,0,180,190
1055,89,42,PCIA. ROQUE S.PEÑA,1,0,1,4,7,0,3,1,1,8,79,81,1,1,6,0,0,185,192
1056,89,42,PCIA. ROQUE S.PEÑA,1,0,1,2,2,3,0,1,0,9,71,84,4,5,5,0,0,176,186
1057,89,42,PCIA. ROQUE S.PEÑA,1,0,1,1,0,2,4,0,3,3,56,90,0,0,1,0,0,159,160
1058,89,42,PCIA. ROQUE S.PEÑA,1,0,1,0,5,2,5,1,1,5,80,87,4,4,0,0,0,190,194
1059,89,42,PCIA. ROQUE S.PEÑA,1,0,1,2,4,4,7,3,1,3,58,112,2,2,2,0,0,196,200
1060,89,42,PCIA. ROQUE S.PEÑA,1,0,1,2,2,5,5,1,2,6,69,97,2,3,2,1,0,191,197
1061,89,42,PCIA. ROQUE S.PEÑA,1,0,1,3,3,0,4,0,1,1,83,75,2,3,3,0,0,172,178
1062,89,42,PCIA. ROQUE S.PEÑA,1,0,1,0,2,3,7,0,2,4,71,80,0,0,4,0,0,169,173
1063,89,42,PCIA. ROQUE S.PEÑA,1,0,1,0,5,2,3,1,0,4,51,90,3,3,3,0,0,159,165
1064,89,42,PCIA. ROQUE S.PEÑA,1,0,1,2,3,0,4,2,1,2,90,96,0,2,5,0,0,200,207
1065,89,42,PCIA. ROQUE S.PEÑA,1,0,1,1,2,5,2,3,0,2,62,102,3,5,0,0,0,182,187
1066,89,42,PCIA. ROQUE S.PEÑA,1,0,1,2,6,2,9,0,1,4,69,92,1,1,1,0,0,186,188
1067,89,42,PCIA. ROQUE S.PEÑA,1,0,1,0,3,3,5,1,1,2,66,92,5,3,1,0,0,178,182
1068,89,42,PCIA. ROQUE S.PEÑA,1,0,1,0,4,3,3,1,0,3,84,79,2,2,7,0,0,179,188
1069,89,42,PCIA. ROQUE S.PEÑA,1,0,1,0,3,1,3,1,0,9,79,90,3,2,4,0,0,189,195
1070,89,42,PCIA. ROQUE S.PEÑA,1,0,1,1,4,2,3,0,1,2,80,89,2,2,5,0,0,184,191
1071,89,42,PCIA. ROQUE S.PEÑA,1,0,1,1,1,2,4,1,3,4,77,79,2,3,7,0,0,174,184
1072,89,42,PCIA. ROQUE S.PEÑA,1,0,1,0,1,0,6,1,2,6,70,91,1,4,0,0,0,178,182
1073,89,42,PCIA. ROQUE S.PEÑA,1,0,1,0,3,1,4,2,0,7,66,99,1,2,5,0,0,183,190
1074,89,42,PCIA. ROQUE S.PEÑA,1,0,1,0,2,3,7,2,0,4,76,92,2,3,0,0,0,188,191
1075,89,42,PCIA. ROQUE S.PEÑA,1,0,1,0,0,4,7,1,2,9,68,96,3,2,8,0,0,190,200
1076,89,42,PCIA. ROQUE S.PEÑA,1,0,1,1,8,1,5,2,3,7,67,94,1,0,7,0,0,189,196
1077,89,42,PCIA. ROQUE S.PEÑA,1,0,1,0,9,3,4,1,1,1,65,86,3,5,4,0,0,173,182
1078,89,42,PCIA. ROQUE S.PEÑA,1,0,1,0,5,1,9,1,0,4,72,87,4,2,7,0,0,183,192
1079,89,42,PCIA. ROQUE S.PEÑA,1,0,1,1,5,2,5,0,1,3,76,94,0,2,3,0,0,187,192
1080,89,42,PCIA. ROQUE S.PEÑA,1,0,1,0,2,3,4,0,0,3,73,98,1,9,5,0,0,184,198
1081,89,42,PCIA. ROQUE S.PEÑA,1,0,1,5,3,1,10,1,0,4,83,102,1,1,8,0,0,210,219
1082,89,42,PCIA. ROQUE S.PEÑA,1,0,1,2,0,2,4,0,1,6,82,111,5,3,3,0,0,213,219
1083,89,42,PCIA. ROQUE S.PEÑA,1,0,1,2,2,2,6,0,0,6,95,103,0,1,6,0,0,216,223
78,90,42,PCIA. ROQUE S.PEÑA,0,1,1,4,3,2,9,0,0,6,43,108,0,4,0,0,0,175,179
79,90,42,PCIA. ROQUE S.PEÑA,0,1,1,0,4,2,15,2,0,6,39,92,0,6,0,0,0,160,166
80,90,42,PCIA. ROQUE S.PEÑA,0,1,1,0,2,1,14,0,0,3,34,101,1,4,0,0,0,156,160
81,90,42,PCIA. ROQUE S.PEÑA,0,1,1,2,5,1,6,2,3,3,36,122,1,8,0,0,0,181,189
1084,90,42,PCIA. ROQUE S.PEÑA,1,1,1,2,2,1,10,0,0,5,34,102,0,3,0,0,0,156,159
1085,90,42,PCIA. ROQUE S.PEÑA,1,1,1,0,3,1,5,2,0,7,48,122,1,3,0,0,0,189,192
1086,90,42,PCIA. ROQUE S.PEÑA,1,1,1,0,3,0,11,2,0,6,36,116,1,9,2,0,0,175,186
1087,90,42,PCIA. ROQUE S.PEÑA,1,1,1,2,1,0,11,0,1,3,31,138,1,7,0,0,0,188,195
82,91,42,PCIA. ROQUE S.PEÑA,0,0,1,2,2,2,7,1,2,3,46,118,1,0,2,0,0,184,186
83,91,42,PCIA. ROQUE S.PEÑA,0,0,1,1,4,4,15,2,1,12,40,94,1,1,2,0,0,174,177
84,91,42,PCIA. ROQUE S.PEÑA,0,0,1,1,4,2,9,1,2,6,42,104,1,1,5,0,0,172,178
85,91,42,PCIA. ROQUE S.PEÑA,0,0,1,0,2,1,7,1,1,7,42,92,0,1,5,0,0,153,159
86,91,42,PCIA. ROQUE S.PEÑA,0,0,1,1,6,1,6,0,1,2,55,102,0,1,5,0,0,174,180
87,91,42,PCIA. ROQUE S.PEÑA,0,0,1,0,3,0,6,0,1,7,32,100,1,2,5,0,0,150,157
88,91,42,PCIA. ROQUE S.PEÑA,0,0,1,2,0,1,9,0,0,6,47,114,2,5,0,0,0,181,186
1088,91,42,PCIA. ROQUE S.PEÑA,1,0,1,1,1,1,7,4,0,4,50,119,3,0,5,0,0,190,195
1089,91,42,PCIA. ROQUE S.PEÑA,1,0,1,1,3,0,11,1,2,8,41,111,0,4,7,0,0,178,189
1090,91,42,PCIA. ROQUE S.PEÑA,1,0,1,1,3,0,7,2,1,1,42,120,3,3,5,0,0,180,188
1091,91,42,PCIA. ROQUE S.PEÑA,1,0,1,1,1,0,8,1,3,6,52,110,1,1,2,0,0,183,186
1092,91,42,PCIA. ROQUE S.PEÑA,1,0,1,2,3,0,8,0,0,7,48,109,0,3,2,0,0,177,182
1093,91,42,PCIA. ROQUE S.PEÑA,1,0,1,5,4,1,5,1,3,7,48,106,3,1,3,0,0,183,187
1094,91,42,PCIA. ROQUE S.PEÑA,1,0,1,2,3,1,7,0,1,7,41,90,2,1,3,0,0,154,158
1095,91,42,PCIA. ROQUE S.PEÑA,1,0,1,0,3,0,6,0,1,5,37,74,0,1,5,0,0,126,132
89,92,42,PCIA. ROQUE S.PEÑA,0,0,1,1,1,2,16,2,2,4,44,103,2,0,4,0,0,177,181
90,92,42,PCIA. ROQUE S.PEÑA,0,0,1,3,3,3,9,1,1,2,39,110,2,3,5,0,0,173,181
91,92,42,PCIA. ROQUE S.PEÑA,0,0,1,1,2,4,7,0,0,1,46,91,1,0,5,0,0,153,158
92,92,42,PCIA. ROQUE S.PEÑA,0,0,1,2,3,1,8,0,1,3,29,106,1,2,3,0,0,154,159
93,92,42,PCIA. ROQUE S.PEÑA,0,0,1,0,2,2,5,0,0,13,49,87,1,0,5,0,0,159,164
94,92,42,PCIA. ROQUE S.PEÑA,0,0,1,1,4,3,8,0,0,6,45,114,2,0,3,0,0,183,186
95,92,42,PCIA. ROQUE S.PEÑA,0,0,1,0,2,2,11,0,0,3,34,109,0,0,9,0,0,161,170
96,92,42,PCIA. ROQUE S.PEÑA,0,0,1,3,6,4,9,0,1,1,37,104,5,7,0,0,0,170,177
97,92,42,PCIA. ROQUE S.PEÑA,0,0,1,0,2,5,14,1,0,2,54,115,5,2,6,0,0,198,206
98,92,42,PCIA. ROQUE S.PEÑA,0,0,1,4,3,4,13,0,2,4,41,122,2,6,2,0,0,195,203
99,92,42,PCIA. ROQUE S.PEÑA,0,0,1,3,3,3,8,1,1,6,45,131,4,0,6,0,0,205,211
1096,92,42,PCIA. ROQUE S.PEÑA,1,0,1,1,3,2,7,2,1,0,39,136,2,0,4,0,0,193,197
1097,92,42,PCIA. ROQUE S.PEÑA,1,0,1,0,5,2,3,0,1,5,44,121,4,2,1,0,0,185,188
1098,92,42,PCIA. ROQUE S.PEÑA,1,0,1,0,3,0,13,3,2,4,39,113,6,0,0,0,0,183,183
1099,92,42,PCIA. ROQUE S.PEÑA,1,0,1,0,4,2,10,1,1,4,38,117,3,9,2,0,0,180,191
1100,92,42,PCIA. ROQUE S.PEÑA,1,0,1,3,3,3,9,1,2,3,43,125,1,1,2,0,0,193,196
1101,92,42,PCIA. ROQUE S.PEÑA,1,0,1,1,5,1,6,0,0,4,40,118,5,2,1,0,0,180,183
1102,92,42,PCIA. ROQUE S.PEÑA,1,0,1,0,5,1,13,0,0,3,55,117,1,2,1,0,0,195,198
1103,92,42,PCIA. ROQUE S.PEÑA,1,0,1,0,2,0,7,1,3,4,43,112,6,2,4,0,0,178,184
1104,92,42,PCIA. ROQUE S.PEÑA,1,0,1,3,3,1,5,2,1,1,43,120,1,1,4,0,0,180,185
1105,92,42,PCIA. ROQUE S.PEÑA,1,0,1,1,1,1,12,1,2,2,55,110,3,3,4,0,0,188,195
1106,92,42,PCIA. ROQUE S.PEÑA,1,0,1,3,4,0,12,1,1,3,39,109,0,4,5,0,0,172,181
1107,92,42,PCIA. ROQUE S.PEÑA,1,0,1,0,0,2,11,1,3,1,41,122,2,2,6,0,0,183,191
1108,92,42,PCIA. ROQUE S.PEÑA,1,0,1,1,4,3,6,1,2,4,35,116,0,1,2,0,0,172,175
100,93,42,PCIA. ROQUE S.PEÑA,0,0,1,1,2,1,14,1,1,3,37,111,2,3,1,6,0,173,183
101,93,42,PCIA. ROQUE S.PEÑA,0,0,1,2,3,1,6,0,0,3,51,100,1,6,5,6,0,167,184
102,93,42,PCIA. ROQUE S.PEÑA,0,0,1,0,4,3,1,0,0,1,43,94,2,3,3,0,0,148,154
103,93,42,PCIA. ROQUE S.PEÑA,0,0,1,1,3,2,6,1,1,4,46,97,0,1,1,0,0,161,163
104,93,42,PCIA. ROQUE S.PEÑA,0,0,1,4,4,3,13,0,1,4,49,92,2,1,0,0,0,172,173
1109,93,42,PCIA. ROQUE S.PEÑA,1,0,1,0,2,0,7,1,1,1,45,107,2,2,0,0,0,166,168
1110,93,42,PCIA. ROQUE S.PEÑA,1,0,1,2,2,0,7,1,0,1,39,107,2,1,2,0,0,161,164
1111,93,42,PCIA. ROQUE S.PEÑA,1,0,1,0,2,1,5,1,1,5,44,106,2,4,2,0,0,167,173
